episode 1: 0 total reward, 1001 steps, 0 epochs 
episode 837: 3178.073348106957 total reward, 101 steps, 77315 epochs 
episode 838: 3143.465537827596 total reward, 101 steps, 77416 epochs 
episode 839: 3534.520020626451 total reward, 101 steps, 77517 epochs 
episode 840: 3235.409983260177 total reward, 101 steps, 77618 epochs 
episode 841: 111.16479789866474 total reward, 77 steps, 77695 epochs 
episode 842: 248.94559862410927 total reward, 85 steps, 77780 epochs 
episode 843: 437.456720986316 total reward, 90 steps, 77870 epochs 
episode 844: 944.2628537430048 total reward, 101 steps, 77971 epochs 
episode 845: 616.8004110923205 total reward, 101 steps, 78072 epochs 
episode 846: 3837.186082334171 total reward, 101 steps, 78173 epochs 
episode 847: 829.5850731714846 total reward, 101 steps, 78274 epochs 
episode 848: 187.3317480619334 total reward, 81 steps, 78355 epochs 
episode 849: 2624.451252373968 total reward, 101 steps, 78456 epochs 
episode 850: 3533.0982995204154 total reward, 101 steps, 78557 epochs 
episode 851: 2153.1993826635803 total reward, 101 steps, 78658 epochs 
episode 852: 4134.885814449458 total reward, 101 steps, 78759 epochs 
episode 853: 2599.304382801133 total reward, 101 steps, 78860 epochs 
episode 854: 3666.8579991550955 total reward, 101 steps, 78961 epochs 
episode 855: 2599.3806503711216 total reward, 101 steps, 79062 epochs 
episode 856: 4165.106600581918 total reward, 101 steps, 79163 epochs 
episode 857: 4088.339593420829 total reward, 101 steps, 79264 epochs 
episode 858: 3927.3928886254594 total reward, 101 steps, 79365 epochs 
episode 859: 4403.679518779844 total reward, 101 steps, 79466 epochs 
episode 860: 4866.300101891615 total reward, 101 steps, 79567 epochs 
episode 861: 4020.6962628653496 total reward, 101 steps, 79668 epochs 
episode 862: 4035.781290557913 total reward, 101 steps, 79769 epochs 
episode 863: 278.3344063610005 total reward, 101 steps, 79870 epochs 
episode 864: 3848.711280350561 total reward, 101 steps, 79971 epochs 
episode 865: 4353.481278645055 total reward, 101 steps, 80072 epochs 
episode 866: 3881.4156036412187 total reward, 101 steps, 80173 epochs 
episode 867: 4154.818651808796 total reward, 101 steps, 80274 epochs 
episode 868: 4187.097992356569 total reward, 101 steps, 80375 epochs 
episode 869: 3429.718635382247 total reward, 101 steps, 80476 epochs 
episode 870: 4194.362843708969 total reward, 101 steps, 80577 epochs 
episode 871: 5256.970969772822 total reward, 101 steps, 80678 epochs 
episode 872: 4149.373833796455 total reward, 101 steps, 80779 epochs 
episode 873: 3962.334640234656 total reward, 101 steps, 80880 epochs 
episode 874: 5083.967861255043 total reward, 101 steps, 80981 epochs 
episode 875: 4561.501499638954 total reward, 101 steps, 81082 epochs 
episode 876: 4086.618923690398 total reward, 101 steps, 81183 epochs 
episode 877: 4553.791103631727 total reward, 101 steps, 81284 epochs 
episode 878: 4495.689017432639 total reward, 101 steps, 81385 epochs 
episode 879: 4518.251610373844 total reward, 101 steps, 81486 epochs 
episode 880: 5110.226550590454 total reward, 101 steps, 81587 epochs 
episode 881: 32842.276327350686 total reward, 56 steps, 81643 epochs 
episode 882: 32712.983907856502 total reward, 57 steps, 81700 epochs 
episode 883: 32593.236122755407 total reward, 58 steps, 81758 epochs 
episode 884: 4886.526699303493 total reward, 101 steps, 81859 epochs 
episode 885: 3353.495206565439 total reward, 101 steps, 81960 epochs 
episode 886: 32853.35264937272 total reward, 60 steps, 82020 epochs 
episode 887: 4126.792654484094 total reward, 101 steps, 82121 epochs 
episode 888: 4460.761734712828 total reward, 101 steps, 82222 epochs 
episode 889: 33950.262188904126 total reward, 72 steps, 82294 epochs 
episode 890: 684.6754867093813 total reward, 101 steps, 82395 epochs 
episode 891: 4576.909957948222 total reward, 101 steps, 82496 epochs 
episode 892: 4975.127326659285 total reward, 101 steps, 82597 epochs 
episode 893: 32588.605611466854 total reward, 56 steps, 82653 epochs 
episode 894: 4171.407265941503 total reward, 101 steps, 82754 epochs 
episode 895: 32542.61715414426 total reward, 56 steps, 82810 epochs 
episode 896: 4260.103346197062 total reward, 101 steps, 82911 epochs 
episode 897: 4418.287405528434 total reward, 101 steps, 83012 epochs 
episode 898: 32802.88459765625 total reward, 60 steps, 83072 epochs 
episode 899: 32836.30721547664 total reward, 61 steps, 83133 epochs 
episode 900: 4392.539070080987 total reward, 101 steps, 83234 epochs 
episode 901: 4386.58222162132 total reward, 101 steps, 83335 epochs 
episode 902: 4480.412972023043 total reward, 101 steps, 83436 epochs 
episode 903: 2073.2049876510837 total reward, 101 steps, 83537 epochs 
episode 904: 32646.09020451524 total reward, 57 steps, 83594 epochs 
episode 905: 33638.664867144435 total reward, 64 steps, 83658 epochs 
episode 906: 3864.156727295096 total reward, 101 steps, 83759 epochs 
episode 907: 3303.335650125685 total reward, 101 steps, 83860 epochs 
episode 908: 32476.98101707385 total reward, 54 steps, 83914 epochs 
episode 909: 3560.3469452543586 total reward, 101 steps, 84015 epochs 
episode 910: 32966.25595509543 total reward, 59 steps, 84074 epochs 
episode 911: 33325.50918306638 total reward, 62 steps, 84136 epochs 
episode 912: 32973.508045581904 total reward, 61 steps, 84197 epochs 
episode 913: 32968.40680355754 total reward, 58 steps, 84255 epochs 
episode 914: 210.56040144820417 total reward, 75 steps, 84330 epochs 
episode 915: 32834.346825729204 total reward, 56 steps, 84386 epochs 
episode 916: 32975.125063180465 total reward, 59 steps, 84445 epochs 
episode 917: 32999.6932282363 total reward, 58 steps, 84503 epochs 
episode 918: 32704.225868148253 total reward, 58 steps, 84561 epochs 
episode 919: 3758.2469390400215 total reward, 101 steps, 84662 epochs 
episode 920: 32540.246185407723 total reward, 55 steps, 84717 epochs 
episode 921: 32591.45211934697 total reward, 54 steps, 84771 epochs 
episode 922: 32636.268486616274 total reward, 57 steps, 84828 epochs 
episode 923: 33342.306548711975 total reward, 62 steps, 84890 epochs 
episode 924: 33251.2448480085 total reward, 61 steps, 84951 epochs 
episode 925: 32545.91313688255 total reward, 56 steps, 85007 epochs 
episode 926: 3943.6445072983024 total reward, 101 steps, 85108 epochs 
episode 927: 33075.34102198623 total reward, 60 steps, 85168 epochs 
episode 928: 33111.76386030065 total reward, 62 steps, 85230 epochs 
episode 929: 32657.195163706463 total reward, 58 steps, 85288 epochs 
episode 930: 32851.76383857521 total reward, 58 steps, 85346 epochs 
episode 931: 3387.597189046091 total reward, 101 steps, 85447 epochs 
episode 932: 3802.6665139082265 total reward, 101 steps, 85548 epochs 
episode 933: 32871.49758285094 total reward, 58 steps, 85606 epochs 
episode 934: 32802.1667732745 total reward, 58 steps, 85664 epochs 
episode 935: 32377.473034836672 total reward, 54 steps, 85718 epochs 
episode 936: 32779.25346733446 total reward, 57 steps, 85775 epochs 
episode 937: 32976.589180937895 total reward, 61 steps, 85836 epochs 
episode 938: 32496.71491277969 total reward, 52 steps, 85888 epochs 
episode 939: 3507.689922476461 total reward, 101 steps, 85989 epochs 
episode 940: 32690.826576467007 total reward, 57 steps, 86046 epochs 
episode 941: 32912.2158135098 total reward, 61 steps, 86107 epochs 
episode 942: 4140.60046114198 total reward, 101 steps, 86208 epochs 
episode 943: 5006.018472485643 total reward, 101 steps, 86309 epochs 
episode 944: 5311.192956747615 total reward, 101 steps, 86410 epochs 
episode 945: 246.58911585381747 total reward, 92 steps, 86502 epochs 
episode 946: 3514.956489221341 total reward, 101 steps, 86603 epochs 
episode 947: 3786.950850171203 total reward, 101 steps, 86704 epochs 
episode 948: 4165.302673749567 total reward, 101 steps, 86805 epochs 
episode 949: 4761.564071728322 total reward, 101 steps, 86906 epochs 
episode 950: 2717.2820493078134 total reward, 101 steps, 87007 epochs 
episode 951: 4476.313362578361 total reward, 101 steps, 87108 epochs 
episode 952: 3888.142827750584 total reward, 101 steps, 87209 epochs 
episode 953: 2574.8422796925042 total reward, 101 steps, 87310 epochs 
episode 954: 3862.8206070209253 total reward, 101 steps, 87411 epochs 
episode 955: 3522.173994822154 total reward, 101 steps, 87512 epochs 
episode 956: 4250.080482406246 total reward, 101 steps, 87613 epochs 
episode 957: 4185.2111626496335 total reward, 101 steps, 87714 epochs 
episode 958: 3921.4576462892564 total reward, 101 steps, 87815 epochs 
episode 959: 4376.143090199482 total reward, 101 steps, 87916 epochs 
episode 960: 4387.254209901431 total reward, 101 steps, 88017 epochs 
episode 961: 3860.3652504925385 total reward, 101 steps, 88118 epochs 
episode 962: 4053.2414735312814 total reward, 101 steps, 88219 epochs 
episode 963: 4356.602681436398 total reward, 101 steps, 88320 epochs 
episode 964: 5152.571833387074 total reward, 101 steps, 88421 epochs 
episode 965: 3946.522374623555 total reward, 101 steps, 88522 epochs 
episode 966: 4137.973531358218 total reward, 101 steps, 88623 epochs 
episode 967: 49.68715809211852 total reward, 79 steps, 88702 epochs 
episode 968: 4198.246211352532 total reward, 101 steps, 88803 epochs 
episode 969: 3939.803241940606 total reward, 101 steps, 88904 epochs 
episode 970: 2548.543284279795 total reward, 101 steps, 89005 epochs 
episode 971: 3257.9350624776657 total reward, 101 steps, 89106 epochs 
episode 972: 3838.2223369506883 total reward, 101 steps, 89207 epochs 
episode 973: 3973.995046302243 total reward, 101 steps, 89308 epochs 
episode 974: 2287.524399116935 total reward, 101 steps, 89409 epochs 
episode 975: 3563.4696861369976 total reward, 101 steps, 89510 epochs 
episode 976: 3343.5128504690015 total reward, 101 steps, 89611 epochs 
episode 977: 3837.146178518421 total reward, 101 steps, 89712 epochs 
episode 978: 2846.4512407520924 total reward, 101 steps, 89813 epochs 
episode 979: 3521.7588849235394 total reward, 101 steps, 89914 epochs 
episode 980: 2765.0686791259905 total reward, 101 steps, 90015 epochs 
episode 981: 4279.0974190505995 total reward, 101 steps, 90116 epochs 
episode 982: 4201.739196218794 total reward, 101 steps, 90217 epochs 
episode 983: 4186.765471271227 total reward, 101 steps, 90318 epochs 
episode 984: 4232.141361143846 total reward, 101 steps, 90419 epochs 
episode 985: 3796.968041123472 total reward, 101 steps, 90520 epochs 
episode 986: 4701.666244693824 total reward, 101 steps, 90621 epochs 
episode 987: 2335.295776605079 total reward, 101 steps, 90722 epochs 
episode 988: 2839.497652772031 total reward, 101 steps, 90823 epochs 
episode 989: 4114.735151579468 total reward, 101 steps, 90924 epochs 
episode 990: 3205.8461096790206 total reward, 101 steps, 91025 epochs 
episode 991: 3462.2112106185004 total reward, 101 steps, 91126 epochs 
episode 992: 4679.180907995193 total reward, 101 steps, 91227 epochs 
episode 993: 3715.5202581964163 total reward, 101 steps, 91328 epochs 
episode 994: 4692.354106875458 total reward, 101 steps, 91429 epochs 
episode 995: 4511.856665342633 total reward, 101 steps, 91530 epochs 
episode 996: 3998.2066658624162 total reward, 101 steps, 91631 epochs 
episode 997: 4264.748552040852 total reward, 101 steps, 91732 epochs 
episode 998: 4657.055673227607 total reward, 101 steps, 91833 epochs 
episode 999: 5417.2905277495265 total reward, 101 steps, 91934 epochs 
episode 1000: 5238.467461245382 total reward, 101 steps, 92035 epochs 
episode 1001: 4575.422444659017 total reward, 101 steps, 92136 epochs 
episode 1002: 4389.616196542567 total reward, 101 steps, 92237 epochs 
episode 1003: 4547.083397214901 total reward, 101 steps, 92338 epochs 
episode 1004: 4622.869563851965 total reward, 101 steps, 92439 epochs 
episode 1005: 4990.712095723804 total reward, 101 steps, 92540 epochs 
episode 1006: 5057.4502447462555 total reward, 101 steps, 92641 epochs 
episode 1007: 4629.708731432466 total reward, 101 steps, 92742 epochs 
episode 1008: 4710.196573594852 total reward, 101 steps, 92843 epochs 
episode 1009: 4254.714613091067 total reward, 101 steps, 92944 epochs 
episode 1010: 4228.638330697598 total reward, 101 steps, 93045 epochs 
episode 1011: 4709.766783307116 total reward, 101 steps, 93146 epochs 
episode 1012: 3688.715219685403 total reward, 101 steps, 93247 epochs 
episode 1013: 4118.625326366943 total reward, 101 steps, 93348 epochs 
episode 1014: 4034.5574050492623 total reward, 101 steps, 93449 epochs 
episode 1015: 426.66976258135156 total reward, 79 steps, 93528 epochs 
episode 1016: 3511.1772853864477 total reward, 101 steps, 93629 epochs 
episode 1017: 4552.513618665804 total reward, 101 steps, 93730 epochs 
episode 1018: 4627.169085385609 total reward, 101 steps, 93831 epochs 
episode 1019: 4486.336427524711 total reward, 101 steps, 93932 epochs 
episode 1020: 4538.07916845973 total reward, 101 steps, 94033 epochs 
episode 1021: 4581.588587023122 total reward, 101 steps, 94134 epochs 
episode 1022: 4126.232102819985 total reward, 101 steps, 94235 epochs 
episode 1023: 4371.026919384842 total reward, 101 steps, 94336 epochs 
episode 1024: 4171.524544150592 total reward, 101 steps, 94437 epochs 
episode 1025: 4510.808993041523 total reward, 101 steps, 94538 epochs 
episode 1026: 3756.874734876808 total reward, 101 steps, 94639 epochs 
episode 1027: 4144.123262458436 total reward, 101 steps, 94740 epochs 
episode 1028: 4609.132687972643 total reward, 101 steps, 94841 epochs 
episode 1029: 4354.551723666405 total reward, 101 steps, 94942 epochs 
episode 1030: 3946.2900515257397 total reward, 101 steps, 95043 epochs 
episode 1031: 4049.6536031685832 total reward, 101 steps, 95144 epochs 
episode 1032: 3547.177730511852 total reward, 101 steps, 95245 epochs 
episode 1033: 4040.068200236263 total reward, 101 steps, 95346 epochs 
episode 1034: 1229.690597404742 total reward, 101 steps, 95447 epochs 
episode 1035: 3857.144485231175 total reward, 101 steps, 95548 epochs 
episode 1036: 3833.7369812792344 total reward, 101 steps, 95649 epochs 
episode 1037: 4892.779671107692 total reward, 101 steps, 95750 epochs 
episode 1038: 3640.163245103712 total reward, 101 steps, 95851 epochs 
episode 1039: 4088.668767031107 total reward, 101 steps, 95952 epochs 
episode 1040: 4348.457524681244 total reward, 101 steps, 96053 epochs 
episode 1041: 3865.3685787573536 total reward, 101 steps, 96154 epochs 
episode 1042: 3489.995512902667 total reward, 101 steps, 96255 epochs 
episode 1043: 4165.330867279584 total reward, 101 steps, 96356 epochs 
episode 1044: 4270.874351893884 total reward, 101 steps, 96457 epochs 
episode 1045: 5251.103733149813 total reward, 101 steps, 96558 epochs 
episode 1046: 3736.6433964291023 total reward, 101 steps, 96659 epochs 
episode 1047: 3925.44549693358 total reward, 101 steps, 96760 epochs 
episode 1048: 4418.743003682919 total reward, 101 steps, 96861 epochs 
episode 1049: 4946.412172009416 total reward, 101 steps, 96962 epochs 
episode 1050: 5078.360803553991 total reward, 101 steps, 97063 epochs 
episode 1051: 4570.363100298517 total reward, 101 steps, 97164 epochs 
episode 1052: 4381.331412173142 total reward, 101 steps, 97265 epochs 
episode 1053: 4862.865207711941 total reward, 101 steps, 97366 epochs 
episode 1054: 5092.429862748363 total reward, 101 steps, 97467 epochs 
episode 1055: 4084.111309409882 total reward, 101 steps, 97568 epochs 
episode 1056: 1141.005215743553 total reward, 101 steps, 97669 epochs 
episode 1057: 5052.060689763265 total reward, 101 steps, 97770 epochs 
episode 1058: 1673.1014249404632 total reward, 101 steps, 97871 epochs 
episode 1059: 5057.741389838143 total reward, 101 steps, 97972 epochs 
episode 1060: 5157.232064260638 total reward, 101 steps, 98073 epochs 
episode 1061: 4592.492985367785 total reward, 101 steps, 98174 epochs 
episode 1062: 5736.421618480514 total reward, 101 steps, 98275 epochs 
episode 1063: 3855.2255574911005 total reward, 101 steps, 98376 epochs 
episode 1064: 5556.700643737398 total reward, 101 steps, 98477 epochs 
episode 1065: 5790.482502471121 total reward, 101 steps, 98578 epochs 
episode 1066: 34250.934605980656 total reward, 78 steps, 98656 epochs 
episode 1067: 4285.047294571004 total reward, 101 steps, 98757 epochs 
episode 1068: 33987.2383876487 total reward, 79 steps, 98836 epochs 
episode 1069: 5716.644965617081 total reward, 101 steps, 98937 epochs 
episode 1070: 33422.79817053249 total reward, 71 steps, 99008 epochs 
episode 1071: 4436.296385540592 total reward, 101 steps, 99109 epochs 
episode 1072: 3774.4706668380195 total reward, 101 steps, 99210 epochs 
episode 1073: 3858.9139788884154 total reward, 101 steps, 99311 epochs 
episode 1074: 4011.5499212161194 total reward, 101 steps, 99412 epochs 
episode 1075: 3781.561111176552 total reward, 101 steps, 99513 epochs 
episode 1076: 3627.442134925479 total reward, 101 steps, 99614 epochs 
episode 1077: 4006.385617858329 total reward, 101 steps, 99715 epochs 
episode 1078: 3375.9074460523348 total reward, 101 steps, 99816 epochs 
episode 1079: 3631.7275287004804 total reward, 101 steps, 99917 epochs 
episode 1080: 3562.7480407201474 total reward, 101 steps, 100018 epochs 
episode 1081: 3804.7541494502743 total reward, 101 steps, 100119 epochs 
episode 1082: 3451.296421386993 total reward, 101 steps, 100220 epochs 
episode 1083: 594.0908140547386 total reward, 79 steps, 100299 epochs 
episode 1084: 3659.0206186357673 total reward, 101 steps, 100400 epochs 
episode 1085: 3727.2781740347173 total reward, 101 steps, 100501 epochs 
episode 1086: 3027.6809107920803 total reward, 101 steps, 100602 epochs 
episode 1087: 4411.593073000564 total reward, 101 steps, 100703 epochs 
episode 1088: 4533.96805020825 total reward, 101 steps, 100804 epochs 
episode 1089: 3460.509939078514 total reward, 101 steps, 100905 epochs 
episode 1090: 3633.647628725619 total reward, 101 steps, 101006 epochs 
episode 1091: 3591.9743113019267 total reward, 101 steps, 101107 epochs 
episode 1092: 3906.2045959694087 total reward, 101 steps, 101208 epochs 
episode 1093: 3618.835991606862 total reward, 101 steps, 101309 epochs 
episode 1094: 34079.46923911072 total reward, 72 steps, 101381 epochs 
episode 1095: 33722.58553187764 total reward, 73 steps, 101454 epochs 
episode 1096: 33914.83221519625 total reward, 70 steps, 101524 epochs 
episode 1097: 3789.2656270843704 total reward, 101 steps, 101625 epochs 
episode 1098: 3604.583344098071 total reward, 101 steps, 101726 epochs 
episode 1099: 34306.167900152665 total reward, 75 steps, 101801 epochs 
episode 1100: 4146.081149077974 total reward, 101 steps, 101902 epochs 
episode 1101: 34004.32141791475 total reward, 70 steps, 101972 epochs 
episode 1102: 34231.45246456648 total reward, 71 steps, 102043 epochs 
episode 1103: 3727.8127109090556 total reward, 101 steps, 102144 epochs 
episode 1104: 3644.557163967056 total reward, 101 steps, 102245 epochs 
episode 1105: 3488.9998781867316 total reward, 101 steps, 102346 epochs 
episode 1106: 4032.555200025396 total reward, 101 steps, 102447 epochs 
episode 1107: 4365.685639305296 total reward, 101 steps, 102548 epochs 
episode 1108: 249.2860934479496 total reward, 87 steps, 102635 epochs 
episode 1109: 2980.952110500403 total reward, 101 steps, 102736 epochs 
episode 1110: 32306.87485592701 total reward, 66 steps, 102802 epochs 
episode 1111: 3207.012513463047 total reward, 101 steps, 102903 epochs 
episode 1112: 34087.46352689816 total reward, 76 steps, 102979 epochs 
episode 1113: 3386.0721769499305 total reward, 101 steps, 103080 epochs 
episode 1114: 4375.33778164988 total reward, 101 steps, 103181 epochs 
episode 1115: 33579.95946258683 total reward, 65 steps, 103246 epochs 
episode 1116: 3853.9561526505236 total reward, 101 steps, 103347 epochs 
episode 1117: 33690.970513912886 total reward, 72 steps, 103419 epochs 
episode 1118: 4207.929644303916 total reward, 101 steps, 103520 epochs 
episode 1119: 4719.669813126139 total reward, 101 steps, 103621 epochs 
episode 1120: 4532.221289512255 total reward, 101 steps, 103722 epochs 
episode 1121: 260.8885511783819 total reward, 76 steps, 103798 epochs 
episode 1122: 4534.222245969317 total reward, 101 steps, 103899 epochs 
episode 1123: 3924.136783920069 total reward, 101 steps, 104000 epochs 
episode 1124: 4984.034745691121 total reward, 101 steps, 104101 epochs 
episode 1125: 4236.182028366572 total reward, 101 steps, 104202 epochs 
episode 1126: 4536.705877237623 total reward, 101 steps, 104303 epochs 
episode 1127: 34113.44606828497 total reward, 72 steps, 104375 epochs 
episode 1128: 4193.100956421823 total reward, 101 steps, 104476 epochs 
episode 1129: 4160.650834779646 total reward, 101 steps, 104577 epochs 
episode 1130: 3924.5217402376716 total reward, 101 steps, 104678 epochs 
episode 1131: 3852.263870776099 total reward, 101 steps, 104779 epochs 
episode 1132: 3451.3582334069793 total reward, 101 steps, 104880 epochs 
episode 1133: 4170.800145676395 total reward, 101 steps, 104981 epochs 
episode 1134: 3687.6587483709613 total reward, 101 steps, 105082 epochs 
episode 1135: 4154.341529885832 total reward, 101 steps, 105183 epochs 
episode 1136: 3683.575589657806 total reward, 101 steps, 105284 epochs 
episode 1137: 3326.233649506574 total reward, 101 steps, 105385 epochs 
episode 1138: 3555.886771284838 total reward, 101 steps, 105486 epochs 
episode 1139: 3869.1217757617205 total reward, 101 steps, 105587 epochs 
episode 1140: 3555.41533948231 total reward, 101 steps, 105688 epochs 
episode 1141: 33134.81200289799 total reward, 68 steps, 105756 epochs 
episode 1142: 4484.087943762901 total reward, 101 steps, 105857 epochs 
episode 1143: 33427.11668830416 total reward, 67 steps, 105924 epochs 
episode 1144: 3474.740912662997 total reward, 101 steps, 106025 epochs 
episode 1145: 33310.82165718624 total reward, 66 steps, 106091 epochs 
episode 1146: 33359.487229109574 total reward, 68 steps, 106159 epochs 
episode 1147: 33381.00994113912 total reward, 68 steps, 106227 epochs 
episode 1148: 1225.9558147750786 total reward, 101 steps, 106328 epochs 
episode 1149: 824.938184141342 total reward, 101 steps, 106429 epochs 
episode 1150: -332.486980424791 total reward, 72 steps, 106501 epochs 
episode 1151: -624.9293781569395 total reward, 50 steps, 106551 epochs 
episode 1152: -674.0594729757265 total reward, 50 steps, 106601 epochs 
episode 1153: -622.2248543838664 total reward, 50 steps, 106651 epochs 
episode 1154: -607.4569821394377 total reward, 50 steps, 106701 epochs 
episode 1155: -605.9987230284075 total reward, 50 steps, 106751 epochs 
episode 1156: -622.438884387238 total reward, 50 steps, 106801 epochs 
episode 1157: -716.9019309488531 total reward, 50 steps, 106851 epochs 
episode 1158: -704.1147734852336 total reward, 50 steps, 106901 epochs 
episode 1159: -680.2200970852725 total reward, 50 steps, 106951 epochs 
episode 1160: -701.1169962991441 total reward, 50 steps, 107001 epochs 
episode 1161: -670.4593295346413 total reward, 50 steps, 107051 epochs 
episode 1162: -717.0188715067561 total reward, 50 steps, 107101 epochs 
episode 1163: -700.4026597221853 total reward, 50 steps, 107151 epochs 
episode 1164: -702.1400125493577 total reward, 50 steps, 107201 epochs 
episode 1165: -690.671133596733 total reward, 50 steps, 107251 epochs 
episode 1166: -706.949544221743 total reward, 50 steps, 107301 epochs 
episode 1167: -687.5108829497658 total reward, 50 steps, 107351 epochs 
episode 1168: -708.755233476041 total reward, 50 steps, 107401 epochs 
episode 1169: -676.2356528577909 total reward, 50 steps, 107451 epochs 
episode 1170: -663.195255908988 total reward, 50 steps, 107501 epochs 
episode 1171: -695.1695502578209 total reward, 50 steps, 107551 epochs 
episode 1172: -676.017798889231 total reward, 50 steps, 107601 epochs 
episode 1173: -667.3371983338106 total reward, 50 steps, 107651 epochs 
episode 1174: -663.9974716495753 total reward, 50 steps, 107701 epochs 
episode 1175: -665.6821542307895 total reward, 50 steps, 107751 epochs 
episode 1176: -673.5343972351133 total reward, 50 steps, 107801 epochs 
episode 1177: -679.438610604192 total reward, 50 steps, 107851 epochs 
episode 1178: -721.498348343166 total reward, 50 steps, 107901 epochs 
episode 1179: -610.9071243948354 total reward, 50 steps, 107951 epochs 
episode 1180: -646.553951640718 total reward, 50 steps, 108001 epochs 
episode 1181: -663.5067709949433 total reward, 50 steps, 108051 epochs 
episode 1182: -656.1994408615474 total reward, 50 steps, 108101 epochs 
episode 1183: -654.4421492739218 total reward, 50 steps, 108151 epochs 
episode 1184: -671.086815025647 total reward, 50 steps, 108201 epochs 
episode 1185: -671.5857644102887 total reward, 50 steps, 108251 epochs 
episode 1186: -611.905292590422 total reward, 50 steps, 108301 epochs 
episode 1187: -567.6475029590937 total reward, 50 steps, 108351 epochs 
episode 1188: -621.0200816700193 total reward, 50 steps, 108401 epochs 
episode 1189: -577.6286767635806 total reward, 50 steps, 108451 epochs 
episode 1190: -618.3453739359775 total reward, 50 steps, 108501 epochs 
episode 1191: -668.5931013778684 total reward, 50 steps, 108551 epochs 
episode 1192: -618.6204166223704 total reward, 50 steps, 108601 epochs 
episode 1193: -638.2826248411787 total reward, 50 steps, 108651 epochs 
episode 1194: -633.5726241414094 total reward, 50 steps, 108701 epochs 
episode 1195: -589.1144300758754 total reward, 50 steps, 108751 epochs 
episode 1196: -560.4325444375179 total reward, 50 steps, 108801 epochs 
episode 1197: -593.4194917259872 total reward, 50 steps, 108851 epochs 
episode 1198: -586.0751884928702 total reward, 50 steps, 108901 epochs 
episode 1199: -654.4680970109212 total reward, 50 steps, 108951 epochs 
episode 1200: -627.3574925038727 total reward, 50 steps, 109001 epochs 
episode 1201: -571.5137091750759 total reward, 50 steps, 109051 epochs 
episode 1202: -563.1865133269457 total reward, 50 steps, 109101 epochs 
episode 1203: -615.1340322339274 total reward, 50 steps, 109151 epochs 
episode 1204: -580.6043763416329 total reward, 50 steps, 109201 epochs 
episode 1205: -582.8493946480837 total reward, 50 steps, 109251 epochs 
episode 1206: -609.4081176155652 total reward, 50 steps, 109301 epochs 
episode 1207: -610.400659901278 total reward, 50 steps, 109351 epochs 
episode 1208: -586.2917128535679 total reward, 50 steps, 109401 epochs 
episode 1209: -583.8706279251654 total reward, 50 steps, 109451 epochs 
episode 1210: -564.576204302781 total reward, 50 steps, 109501 epochs 
episode 1211: -594.9950642945987 total reward, 50 steps, 109551 epochs 
episode 1212: -591.9206735246721 total reward, 50 steps, 109601 epochs 
episode 1213: -573.6206613047614 total reward, 50 steps, 109651 epochs 
episode 1214: -625.4359763032955 total reward, 50 steps, 109701 epochs 
episode 1215: -623.2720283112219 total reward, 50 steps, 109751 epochs 
episode 1216: -610.5219170719097 total reward, 50 steps, 109801 epochs 
episode 1217: -585.7734093188103 total reward, 50 steps, 109851 epochs 
episode 1218: -576.7008975624943 total reward, 50 steps, 109901 epochs 
episode 1219: -564.1907561994308 total reward, 50 steps, 109951 epochs 
episode 1220: -573.4812455517351 total reward, 50 steps, 110001 epochs 
episode 1221: -617.9761874069637 total reward, 50 steps, 110051 epochs 
episode 1222: -584.597528460884 total reward, 50 steps, 110101 epochs 
episode 1223: -571.6956882178349 total reward, 50 steps, 110151 epochs 
episode 1224: -596.2647874984092 total reward, 50 steps, 110201 epochs 
episode 1225: -584.9551904305282 total reward, 50 steps, 110251 epochs 
episode 1226: -591.3647091192377 total reward, 50 steps, 110301 epochs 
episode 1227: -578.1303872561559 total reward, 50 steps, 110351 epochs 
episode 1228: -619.9000153444547 total reward, 50 steps, 110401 epochs 
episode 1229: -625.5048742724355 total reward, 50 steps, 110451 epochs 
episode 1230: -609.2900018697203 total reward, 50 steps, 110501 epochs 
episode 1231: -577.76819083232 total reward, 50 steps, 110551 epochs 
episode 1232: -620.9243737626555 total reward, 50 steps, 110601 epochs 
episode 1233: -601.8580835581645 total reward, 50 steps, 110651 epochs 
episode 1234: -590.4118366532799 total reward, 50 steps, 110701 epochs 
episode 1235: -597.0314281796448 total reward, 50 steps, 110751 epochs 
episode 1236: -560.7625565733152 total reward, 50 steps, 110801 epochs 
episode 1237: -534.5155195857975 total reward, 50 steps, 110851 epochs 
episode 1238: -592.6329475056611 total reward, 50 steps, 110901 epochs 
episode 1239: -527.7373438889922 total reward, 50 steps, 110951 epochs 
episode 1240: -573.6039921507495 total reward, 50 steps, 111001 epochs 
episode 1241: -598.4110097023452 total reward, 50 steps, 111051 epochs 
episode 1242: -592.0336493499765 total reward, 50 steps, 111101 epochs 
episode 1243: -576.3076203641664 total reward, 50 steps, 111151 epochs 
episode 1244: -40.152401383800225 total reward, 78 steps, 111229 epochs 
episode 1245: -560.3591990098611 total reward, 50 steps, 111279 epochs 
episode 1246: -566.0057430463083 total reward, 50 steps, 111329 epochs 
episode 1247: 1228.5892026375334 total reward, 101 steps, 111430 epochs 
episode 1248: -595.5849706126594 total reward, 50 steps, 111480 epochs 
episode 1249: -578.592607936044 total reward, 50 steps, 111530 epochs 
episode 1250: 37.87705462244509 total reward, 78 steps, 111608 epochs 
