episode 42035: -27717.748142011696 total reward, 67 steps, 250607 epochs 
episode 42036: -26377.21123068229 total reward, 73 steps, 250680 epochs 
episode 42037: -11527.506741177125 total reward, 43 steps, 250723 epochs 
episode 42038: -5947.046588583389 total reward, 50 steps, 250773 epochs 
episode 42039: 45969.067794675924 total reward, 44 steps, 250817 epochs 
episode 42040: -8155.991538657296 total reward, 60 steps, 250877 epochs 
episode 42041: -34239.271987176144 total reward, 95 steps, 250972 epochs 
episode 42042: 35158.50358309175 total reward, 21 steps, 250993 epochs 
episode 42043: -3452.637867628204 total reward, 75 steps, 251068 epochs 
episode 42044: 36808.69711700102 total reward, 7 steps, 251075 epochs 
episode 42045: 38772.390968211614 total reward, 50 steps, 251125 epochs 
episode 42046: -12010.924733375472 total reward, 52 steps, 251177 epochs 
episode 42047: -10961.39076645275 total reward, 34 steps, 251211 epochs 
episode 42048: -11609.04371193647 total reward, 34 steps, 251245 epochs 
episode 42049: -5526.416761010882 total reward, 73 steps, 251318 epochs 
episode 42050: -12424.374842692312 total reward, 36 steps, 251354 epochs 
episode 42051: 35050.18230376593 total reward, 19 steps, 251373 epochs 
episode 42052: 35968.66149767874 total reward, 15 steps, 251388 epochs 
episode 42053: -11748.861149299953 total reward, 48 steps, 251436 epochs 
episode 42054: -10356.962982605113 total reward, 41 steps, 251477 epochs 
episode 42055: 45353.63906988412 total reward, 38 steps, 251515 epochs 
episode 42056: -8548.350604258972 total reward, 18 steps, 251533 epochs 
episode 42057: -8464.532292607648 total reward, 82 steps, 251615 epochs 
episode 42058: -7329.460371974629 total reward, 39 steps, 251654 epochs 
episode 42059: -21752.63770730798 total reward, 81 steps, 251735 epochs 
episode 42060: -9383.118296576327 total reward, 28 steps, 251763 epochs 
episode 42061: -1341.3121562548877 total reward, 87 steps, 251850 epochs 
episode 42062: -8888.065010902828 total reward, 32 steps, 251882 epochs 
episode 42063: -8884.507281141676 total reward, 37 steps, 251919 epochs 
episode 42064: 33912.62391699895 total reward, 25 steps, 251944 epochs 
episode 42065: -16278.877196185776 total reward, 90 steps, 252034 epochs 
episode 42066: 33720.6026658753 total reward, 26 steps, 252060 epochs 
episode 42067: 33362.532320266444 total reward, 4 steps, 252064 epochs 
episode 42068: 33171.67248937212 total reward, 19 steps, 252083 epochs 
episode 42069: -19173.19670125612 total reward, 81 steps, 252164 epochs 
episode 42070: -9384.344350557716 total reward, 40 steps, 252204 epochs 
episode 42071: -11165.718180719607 total reward, 89 steps, 252293 epochs 
episode 42072: -9991.417082532522 total reward, 40 steps, 252333 epochs 
episode 42073: 36887.66804965541 total reward, 55 steps, 252388 epochs 
episode 42074: 37625.406534084825 total reward, 37 steps, 252425 epochs 
episode 42075: -31072.66780846494 total reward, 72 steps, 252497 epochs 
episode 42076: 41006.13505541954 total reward, 21 steps, 252518 epochs 
episode 42077: 35190.43786801949 total reward, 20 steps, 252538 epochs 
episode 42078: 35890.396769174884 total reward, 40 steps, 252578 epochs 
episode 42079: 33772.00041869078 total reward, 12 steps, 252590 epochs 
episode 42080: 48618.41089153825 total reward, 73 steps, 252663 epochs 
episode 42081: 39049.69876474734 total reward, 36 steps, 252699 epochs 
episode 42082: -20941.46446017383 total reward, 74 steps, 252773 epochs 
episode 42083: 38729.27513307329 total reward, 32 steps, 252805 epochs 
episode 42084: -10903.362270021298 total reward, 60 steps, 252865 epochs 
episode 42085: -26499.268542155438 total reward, 82 steps, 252947 epochs 
episode 42086: -3917.659022421827 total reward, 95 steps, 253042 epochs 
episode 42087: -11555.668744268542 total reward, 31 steps, 253073 epochs 
episode 42088: 39417.5409101785 total reward, 39 steps, 253112 epochs 
episode 42089: -10983.12488037895 total reward, 56 steps, 253168 epochs 
episode 42090: 39150.39022458448 total reward, 73 steps, 253241 epochs 
episode 42091: -5876.4494723859325 total reward, 51 steps, 253292 epochs 
episode 42092: -11933.556638073867 total reward, 37 steps, 253329 epochs 
episode 42093: -10653.597564395346 total reward, 40 steps, 253369 epochs 
episode 42094: -10214.139706945112 total reward, 33 steps, 253402 epochs 
episode 42095: -8660.073853739937 total reward, 49 steps, 253451 epochs 
episode 42096: -4662.888637150902 total reward, 57 steps, 253508 epochs 
episode 42097: -9274.57887079701 total reward, 78 steps, 253586 epochs 
episode 42098: 35670.93563431792 total reward, 32 steps, 253618 epochs 
episode 42099: -9005.429154729387 total reward, 39 steps, 253657 epochs 
episode 42100: 37309.411904774795 total reward, 41 steps, 253698 epochs 
episode 42101: 40414.37970624458 total reward, 27 steps, 253725 epochs 
episode 42102: -20522.635979101997 total reward, 75 steps, 253800 epochs 
episode 42103: -13378.194409984702 total reward, 74 steps, 253874 epochs 
episode 42104: 31658.042734617167 total reward, 6 steps, 253880 epochs 
episode 42105: 35697.55981321713 total reward, 47 steps, 253927 epochs 
episode 42106: 37891.58172056969 total reward, 41 steps, 253968 epochs 
episode 42107: 33267.34691644437 total reward, 15 steps, 253983 epochs 
episode 42108: 33938.98992748452 total reward, 18 steps, 254001 epochs 
episode 42109: -4437.539757235645 total reward, 64 steps, 254065 epochs 
episode 42110: 42453.00753734652 total reward, 46 steps, 254111 epochs 
episode 42111: -594.8460995267124 total reward, 98 steps, 254209 epochs 
episode 42112: -18140.795925529063 total reward, 87 steps, 254296 epochs 
episode 42113: -12146.387379681792 total reward, 38 steps, 254334 epochs 
episode 42114: -18868.1754588747 total reward, 72 steps, 254406 epochs 
episode 42115: -9651.692954419652 total reward, 50 steps, 254456 epochs 
episode 42116: 37203.602992091844 total reward, 24 steps, 254480 epochs 
episode 42117: 37153.479731455496 total reward, 24 steps, 254504 epochs 
episode 42118: 40787.51433455043 total reward, 51 steps, 254555 epochs 
episode 42119: -25185.264505771036 total reward, 68 steps, 254623 epochs 
episode 42120: 34593.30708777984 total reward, 14 steps, 254637 epochs 
episode 42121: 35427.79883873624 total reward, 44 steps, 254681 epochs 
episode 42122: 37649.971942595395 total reward, 52 steps, 254733 epochs 
episode 42123: -12716.095953221407 total reward, 77 steps, 254810 epochs 
episode 42124: 41571.08983425595 total reward, 39 steps, 254849 epochs 
episode 42125: 35461.21635930024 total reward, 40 steps, 254889 epochs 
episode 42126: -6142.091072873227 total reward, 86 steps, 254975 epochs 
episode 42127: -22945.56721747873 total reward, 97 steps, 255072 epochs 
episode 42128: 33528.59748193801 total reward, 14 steps, 255086 epochs 
episode 42129: -12274.087853706322 total reward, 85 steps, 255171 epochs 
episode 42130: 43985.05459730684 total reward, 36 steps, 255207 epochs 
episode 42131: 37039.44187346324 total reward, 43 steps, 255250 epochs 
episode 42132: -28003.508306173157 total reward, 76 steps, 255326 epochs 
episode 42133: -9064.358734452406 total reward, 41 steps, 255367 epochs 
episode 42134: -19588.897067724472 total reward, 71 steps, 255438 epochs 
episode 42135: -9444.572311289972 total reward, 45 steps, 255483 epochs 
episode 42136: -10179.759738390876 total reward, 48 steps, 255531 epochs 
episode 42137: 37732.482214731215 total reward, 55 steps, 255586 epochs 
episode 42138: -10535.049913283867 total reward, 36 steps, 255622 epochs 
episode 42139: -9234.894010675245 total reward, 37 steps, 255659 epochs 
episode 42140: 35957.72519778553 total reward, 18 steps, 255677 epochs 
episode 42141: -10324.449143370632 total reward, 32 steps, 255709 epochs 
episode 42142: 36869.34383686014 total reward, 33 steps, 255742 epochs 
episode 42143: -11957.317325866614 total reward, 83 steps, 255825 epochs 
episode 42144: 35101.28721528168 total reward, 57 steps, 255882 epochs 
episode 42145: -9999.589916409186 total reward, 36 steps, 255918 epochs 
episode 42146: 36051.09491765257 total reward, 23 steps, 255941 epochs 
episode 42147: 10207.565697392514 total reward, 59 steps, 256000 epochs 
episode 42148: -12138.301430521788 total reward, 61 steps, 256061 epochs 
episode 42149: -32125.609552245645 total reward, 75 steps, 256136 epochs 
episode 42150: -23467.625325570614 total reward, 97 steps, 256233 epochs 
episode 42151: 35519.14502112889 total reward, 7 steps, 256240 epochs 
episode 42152: 36744.89178637197 total reward, 46 steps, 256286 epochs 
episode 42153: -11750.82616896153 total reward, 39 steps, 256325 epochs 
episode 42154: 2092.5870292447253 total reward, 73 steps, 256398 epochs 
episode 42155: 38410.955051869605 total reward, 29 steps, 256427 epochs 
episode 42156: -10191.722629899574 total reward, 41 steps, 256468 epochs 
episode 42157: -9173.24762981021 total reward, 37 steps, 256505 epochs 
episode 42158: -9158.853170391685 total reward, 54 steps, 256559 epochs 
episode 42159: 39009.775991331306 total reward, 36 steps, 256595 epochs 
episode 42160: -30696.00023579088 total reward, 69 steps, 256664 epochs 
episode 42161: -22325.807245210635 total reward, 74 steps, 256738 epochs 
episode 42162: -10633.996481080012 total reward, 33 steps, 256771 epochs 
episode 42163: -5855.769472378641 total reward, 80 steps, 256851 epochs 
episode 42164: 32143.974884632193 total reward, 2 steps, 256853 epochs 
episode 42165: -8508.406149578395 total reward, 18 steps, 256871 epochs 
episode 42166: -10010.725250975687 total reward, 27 steps, 256898 epochs 
episode 42167: -16761.035694275353 total reward, 89 steps, 256987 epochs 
episode 42168: -9128.750626042172 total reward, 30 steps, 257017 epochs 
episode 42169: 39519.61791558645 total reward, 49 steps, 257066 epochs 
episode 42170: 36572.03549293203 total reward, 13 steps, 257079 epochs 
episode 42171: -11102.89032809328 total reward, 34 steps, 257113 epochs 
episode 42172: 38930.87022163441 total reward, 49 steps, 257162 epochs 
episode 42173: 41424.22191460047 total reward, 59 steps, 257221 epochs 
episode 42174: 39575.59854519453 total reward, 35 steps, 257256 epochs 
episode 42175: -10141.87046327377 total reward, 44 steps, 257300 epochs 
episode 42176: 43403.80982020135 total reward, 32 steps, 257332 epochs 
episode 42177: 34865.0100239661 total reward, 17 steps, 257349 epochs 
episode 42178: -30262.674822055076 total reward, 70 steps, 257419 epochs 
episode 42179: 37756.17218982458 total reward, 20 steps, 257439 epochs 
episode 42180: 44835.83160984522 total reward, 45 steps, 257484 epochs 
episode 42181: -15424.602877146586 total reward, 86 steps, 257570 epochs 
episode 42182: -12937.517591896012 total reward, 43 steps, 257613 epochs 
episode 42183: -1261.7885716160126 total reward, 93 steps, 257706 epochs 
episode 42184: -8842.042211257238 total reward, 56 steps, 257762 epochs 
episode 42185: 34974.51595133475 total reward, 19 steps, 257781 epochs 
episode 42186: -8004.95751262742 total reward, 47 steps, 257828 epochs 
episode 42187: -9420.831242682441 total reward, 39 steps, 257867 epochs 
episode 42188: 35143.40175581382 total reward, 8 steps, 257875 epochs 
episode 42189: -25736.050921808914 total reward, 70 steps, 257945 epochs 
episode 42190: -8199.93540460536 total reward, 56 steps, 258001 epochs 
episode 42191: -10546.84199533553 total reward, 77 steps, 258078 epochs 
episode 42192: 38792.56876306517 total reward, 30 steps, 258108 epochs 
episode 42193: 34107.82379488525 total reward, 22 steps, 258130 epochs 
episode 42194: -9881.860562774702 total reward, 40 steps, 258170 epochs 
episode 42195: 43666.295317040116 total reward, 53 steps, 258223 epochs 
episode 42196: -11749.39041272737 total reward, 44 steps, 258267 epochs 
episode 42197: -32009.791511329364 total reward, 69 steps, 258336 epochs 
episode 42198: -15188.847841075214 total reward, 70 steps, 258406 epochs 
episode 42199: 37901.2908841563 total reward, 58 steps, 258464 epochs 
episode 42200: 32614.51182457622 total reward, 11 steps, 258475 epochs 
episode 42201: -9200.929819040455 total reward, 19 steps, 258494 epochs 
episode 42202: -15396.379447804216 total reward, 71 steps, 258565 epochs 
episode 42203: -34521.19093171096 total reward, 68 steps, 258633 epochs 
episode 42204: -19761.820610143488 total reward, 78 steps, 258711 epochs 
episode 42205: -11153.15196285227 total reward, 36 steps, 258747 epochs 
episode 42206: -10893.662184808007 total reward, 38 steps, 258785 epochs 
episode 42207: -13899.130543582356 total reward, 90 steps, 258875 epochs 
episode 42208: -36318.27211774137 total reward, 72 steps, 258947 epochs 
episode 42209: -27133.58293026514 total reward, 69 steps, 259016 epochs 
episode 42210: -10278.438624346541 total reward, 37 steps, 259053 epochs 
episode 42211: -8644.462714171663 total reward, 21 steps, 259074 epochs 
episode 42212: -9213.327713157258 total reward, 27 steps, 259101 epochs 
episode 42213: -23033.4355333811 total reward, 79 steps, 259180 epochs 
episode 42214: -19801.199964209914 total reward, 72 steps, 259252 epochs 
episode 42215: 35232.050015414505 total reward, 46 steps, 259298 epochs 
episode 42216: -26968.963915379267 total reward, 83 steps, 259381 epochs 
episode 42217: 33673.591642229374 total reward, 15 steps, 259396 epochs 
episode 42218: 6425.817507311236 total reward, 69 steps, 259465 epochs 
episode 42219: -11238.630850068614 total reward, 83 steps, 259548 epochs 
episode 42220: -8426.40072954882 total reward, 25 steps, 259573 epochs 
episode 42221: 33829.03445583683 total reward, 54 steps, 259627 epochs 
episode 42222: 36749.702527842834 total reward, 33 steps, 259660 epochs 
episode 42223: -11674.798329961159 total reward, 85 steps, 259745 epochs 
episode 42224: 41561.24192816568 total reward, 66 steps, 259811 epochs 
episode 42225: -18861.162113872553 total reward, 79 steps, 259890 epochs 
episode 42226: -9215.407267061077 total reward, 20 steps, 259910 epochs 
episode 42227: 37062.98137236568 total reward, 39 steps, 259949 epochs 
episode 42228: -10823.54241150961 total reward, 35 steps, 259984 epochs 
episode 42229: -8862.614694885942 total reward, 76 steps, 260060 epochs 
episode 42230: -11516.36384388215 total reward, 36 steps, 260096 epochs 
episode 42231: -8012.739427532195 total reward, 40 steps, 260136 epochs 
episode 42232: -7175.162542160342 total reward, 43 steps, 260179 epochs 
episode 42233: 4884.726336018657 total reward, 44 steps, 260223 epochs 
episode 42234: -8258.265046417402 total reward, 17 steps, 260240 epochs 
episode 42235: -5722.62316355334 total reward, 39 steps, 260279 epochs 
episode 42236: 4932.9931829364305 total reward, 65 steps, 260344 epochs 
episode 42237: -2937.259621906305 total reward, 49 steps, 260393 epochs 
episode 42238: 7883.4397039163705 total reward, 56 steps, 260449 epochs 
episode 42239: -28023.64408937382 total reward, 80 steps, 260529 epochs 
episode 42240: -7924.949660004191 total reward, 16 steps, 260545 epochs 
episode 42241: -9945.999275672059 total reward, 33 steps, 260578 epochs 
episode 42242: -31457.876877032166 total reward, 69 steps, 260647 epochs 
episode 42243: 7611.367439292924 total reward, 87 steps, 260734 epochs 
episode 42244: 2319.716334756282 total reward, 80 steps, 260814 epochs 
episode 42245: -9856.423972266984 total reward, 38 steps, 260852 epochs 
episode 42246: -24074.690961220378 total reward, 68 steps, 260920 epochs 
episode 42247: -10557.286385778025 total reward, 81 steps, 261001 epochs 
episode 42248: 62491.75564176527 total reward, 75 steps, 261076 epochs 
episode 42249: 33609.87957246215 total reward, 22 steps, 261098 epochs 
episode 42250: -26229.829831200233 total reward, 81 steps, 261179 epochs 
episode 42251: -10505.603145306282 total reward, 26 steps, 261205 epochs 
episode 42252: -30535.288708697277 total reward, 82 steps, 261287 epochs 
episode 42253: 35012.18749575464 total reward, 29 steps, 261316 epochs 
episode 42254: 36721.33785383354 total reward, 43 steps, 261359 epochs 
episode 42255: 36655.15638444016 total reward, 10 steps, 261369 epochs 
episode 42256: 39081.27967775972 total reward, 20 steps, 261389 epochs 
episode 42257: 33370.8828226963 total reward, 16 steps, 261405 epochs 
episode 42258: -10065.654562972875 total reward, 30 steps, 261435 epochs 
episode 42259: -6386.587708601441 total reward, 58 steps, 261493 epochs 
episode 42260: -10008.720605160848 total reward, 47 steps, 261540 epochs 
episode 42261: 36401.984397917004 total reward, 65 steps, 261605 epochs 
episode 42262: 40328.36323078825 total reward, 17 steps, 261622 epochs 
episode 42263: 37539.75327833971 total reward, 65 steps, 261687 epochs 
episode 42264: -5647.85507475024 total reward, 38 steps, 261725 epochs 
episode 42265: -9581.334709575174 total reward, 32 steps, 261757 epochs 
episode 42266: 50335.31952797275 total reward, 49 steps, 261806 epochs 
episode 42267: -9032.348914016273 total reward, 38 steps, 261844 epochs 
episode 42268: -11186.224112352063 total reward, 52 steps, 261896 epochs 
episode 42269: -8552.94880967521 total reward, 35 steps, 261931 epochs 
episode 42270: -12262.18686592222 total reward, 85 steps, 262016 epochs 
episode 42271: 2462.1103713326656 total reward, 68 steps, 262084 epochs 
episode 42272: 41874.227224534494 total reward, 32 steps, 262116 epochs 
episode 42273: -10579.31993348269 total reward, 29 steps, 262145 epochs 
episode 42274: -11704.051422116609 total reward, 78 steps, 262223 epochs 
episode 42275: -10343.143934236577 total reward, 27 steps, 262250 epochs 
episode 42276: -27455.221282797236 total reward, 76 steps, 262326 epochs 
episode 42277: -28222.526492414945 total reward, 76 steps, 262402 epochs 
episode 42278: 47535.014884154705 total reward, 58 steps, 262460 epochs 
episode 42279: -5156.401233010523 total reward, 55 steps, 262515 epochs 
episode 42280: -4914.47444760691 total reward, 40 steps, 262555 epochs 
episode 42281: 35007.527054564765 total reward, 25 steps, 262580 epochs 
episode 42282: -12041.092250419159 total reward, 42 steps, 262622 epochs 
episode 42283: 34892.39395019464 total reward, 19 steps, 262641 epochs 
episode 42284: -9417.582534243778 total reward, 40 steps, 262681 epochs 
episode 42285: 44970.92164782433 total reward, 32 steps, 262713 epochs 
episode 42286: 2121.4760775179566 total reward, 39 steps, 262752 epochs 
episode 42287: -29361.74612714578 total reward, 86 steps, 262838 epochs 
episode 42288: 35844.93649045796 total reward, 9 steps, 262847 epochs 
episode 42289: -23625.657193063184 total reward, 75 steps, 262922 epochs 
episode 42290: 36366.86049441105 total reward, 37 steps, 262959 epochs 
episode 42291: -10551.946767758232 total reward, 45 steps, 263004 epochs 
episode 42292: 34995.90418058608 total reward, 30 steps, 263034 epochs 
episode 42293: 1293.2699796078414 total reward, 58 steps, 263092 epochs 
episode 42294: 2588.2289926428166 total reward, 52 steps, 263144 epochs 
episode 42295: 34926.05621427777 total reward, 47 steps, 263191 epochs 
episode 42296: -20491.884064551992 total reward, 92 steps, 263283 epochs 
episode 42297: 36730.96664588218 total reward, 34 steps, 263317 epochs 
episode 42298: 33690.396563380826 total reward, 15 steps, 263332 epochs 
episode 42299: -28900.97602907574 total reward, 69 steps, 263401 epochs 
episode 42300: 36646.37940792025 total reward, 45 steps, 263446 epochs 
episode 42301: 35671.6552108012 total reward, 30 steps, 263476 epochs 
episode 42302: -11237.778897717595 total reward, 37 steps, 263513 epochs 
episode 42303: 6089.299842003751 total reward, 44 steps, 263557 epochs 
episode 42304: 47142.6346997822 total reward, 61 steps, 263618 epochs 
episode 42305: -22043.70192864899 total reward, 85 steps, 263703 epochs 
episode 42306: 127.21225556625495 total reward, 50 steps, 263753 epochs 
episode 42307: -8877.816057954795 total reward, 42 steps, 263795 epochs 
episode 42308: -28599.633469106564 total reward, 81 steps, 263876 epochs 
episode 42309: 38494.31697243175 total reward, 30 steps, 263906 epochs 
episode 42310: -11722.738915143167 total reward, 35 steps, 263941 epochs 
episode 42311: 35262.424856143276 total reward, 19 steps, 263960 epochs 
episode 42312: 34092.88518285845 total reward, 32 steps, 263992 epochs 
episode 42313: 37314.76032588436 total reward, 33 steps, 264025 epochs 
episode 42314: -10971.553393226517 total reward, 35 steps, 264060 epochs 
episode 42315: -10559.933255058531 total reward, 44 steps, 264104 epochs 
episode 42316: 38340.7691570646 total reward, 41 steps, 264145 epochs 
episode 42317: -9748.864457873073 total reward, 32 steps, 264177 epochs 
episode 42318: -9763.355271203009 total reward, 37 steps, 264214 epochs 
episode 42319: 40178.583116447626 total reward, 24 steps, 264238 epochs 
episode 42320: 46075.94962041643 total reward, 66 steps, 264304 epochs 
episode 42321: -8089.780744461956 total reward, 21 steps, 264325 epochs 
episode 42322: 42952.87594251413 total reward, 43 steps, 264368 epochs 
episode 42323: 37465.80364880665 total reward, 26 steps, 264394 epochs 
episode 42324: -9125.519796049059 total reward, 23 steps, 264417 epochs 
episode 42325: 61736.15318266767 total reward, 54 steps, 264471 epochs 
episode 42326: -7908.224221190163 total reward, 52 steps, 264523 epochs 
episode 42327: 40125.9200184176 total reward, 18 steps, 264541 epochs 
episode 42328: -6161.25548977745 total reward, 60 steps, 264601 epochs 
episode 42329: -7184.425732194952 total reward, 14 steps, 264615 epochs 
episode 42330: 33186.32611875655 total reward, 7 steps, 264622 epochs 
episode 42331: -24225.663071474362 total reward, 82 steps, 264704 epochs 
episode 42332: 36039.49666385443 total reward, 18 steps, 264722 epochs 
episode 42333: 39208.26111934117 total reward, 32 steps, 264754 epochs 
episode 42334: 33589.83170323594 total reward, 11 steps, 264765 epochs 
episode 42335: 34614.023081073596 total reward, 63 steps, 264828 epochs 
episode 42336: 39800.513317152974 total reward, 43 steps, 264871 epochs 
episode 42337: -23158.99624779049 total reward, 72 steps, 264943 epochs 
episode 42338: 46005.083329402885 total reward, 92 steps, 265035 epochs 
episode 42339: 36066.172565263856 total reward, 14 steps, 265049 epochs 
episode 42340: -19009.265599989776 total reward, 83 steps, 265132 epochs 
episode 42341: 34536.2945512499 total reward, 12 steps, 265144 epochs 
episode 42342: -10226.789031460796 total reward, 51 steps, 265195 epochs 
episode 42343: 31147.796654676466 total reward, 1 steps, 265196 epochs 
episode 42344: 37842.5931563018 total reward, 31 steps, 265227 epochs 
episode 42345: -2169.736576467204 total reward, 42 steps, 265269 epochs 
episode 42346: -29517.09027398658 total reward, 74 steps, 265343 epochs 
episode 42347: 37770.713772432224 total reward, 26 steps, 265369 epochs 
episode 42348: -9984.261418019943 total reward, 39 steps, 265408 epochs 
episode 42349: -10430.340965360181 total reward, 47 steps, 265455 epochs 
episode 42350: -7840.979743681455 total reward, 52 steps, 265507 epochs 
episode 42351: 34218.40863220314 total reward, 11 steps, 265518 epochs 
episode 42352: -10868.740584468127 total reward, 26 steps, 265544 epochs 
episode 42353: -10713.87694742034 total reward, 41 steps, 265585 epochs 
episode 42354: 33107.95592930342 total reward, 18 steps, 265603 epochs 
episode 42355: 34678.0390069022 total reward, 15 steps, 265618 epochs 
episode 42356: 2021.8909518415649 total reward, 38 steps, 265656 epochs 
episode 42357: 34634.49488088459 total reward, 52 steps, 265708 epochs 
episode 42358: 36457.54532704837 total reward, 16 steps, 265724 epochs 
episode 42359: -8362.559097392015 total reward, 20 steps, 265744 epochs 
episode 42360: 46568.92823206495 total reward, 61 steps, 265805 epochs 
episode 42361: 38767.512952173245 total reward, 64 steps, 265869 epochs 
episode 42362: 35551.36677421029 total reward, 65 steps, 265934 epochs 
episode 42363: -17669.572834389903 total reward, 81 steps, 266015 epochs 
episode 42364: 37789.65755764246 total reward, 32 steps, 266047 epochs 
episode 42365: -9439.370742572435 total reward, 45 steps, 266092 epochs 
episode 42366: 1551.779137773592 total reward, 87 steps, 266179 epochs 
episode 42367: -7801.437124846525 total reward, 88 steps, 266267 epochs 
episode 42368: 33914.15680339592 total reward, 16 steps, 266283 epochs 
episode 42369: 39903.194060373855 total reward, 56 steps, 266339 epochs 
episode 42370: -8548.94793772449 total reward, 26 steps, 266365 epochs 
episode 42371: 56952.615213300945 total reward, 74 steps, 266439 epochs 
episode 42372: 34743.0049686395 total reward, 20 steps, 266459 epochs 
episode 42373: 40933.533665531606 total reward, 50 steps, 266509 epochs 
episode 42374: -18267.254876387524 total reward, 77 steps, 266586 epochs 
episode 42375: -9259.361904989242 total reward, 37 steps, 266623 epochs 
episode 42376: -9408.6959824181 total reward, 45 steps, 266668 epochs 
episode 42377: -7944.272798880628 total reward, 59 steps, 266727 epochs 
episode 42378: 45437.80633677877 total reward, 18 steps, 266745 epochs 
episode 42379: -17366.62999279044 total reward, 78 steps, 266823 epochs 
episode 42380: -8026.758711219123 total reward, 20 steps, 266843 epochs 
episode 42381: 36259.35930116156 total reward, 29 steps, 266872 epochs 
episode 42382: -2651.9272028624164 total reward, 62 steps, 266934 epochs 
episode 42383: -16338.475003821311 total reward, 87 steps, 267021 epochs 
episode 42384: -9850.60513894937 total reward, 46 steps, 267067 epochs 
episode 42385: 36128.15119145865 total reward, 30 steps, 267097 epochs 
episode 42386: 39758.98086416909 total reward, 20 steps, 267117 epochs 
episode 42387: -9984.344435018253 total reward, 28 steps, 267145 epochs 
episode 42388: 31434.001260150893 total reward, 2 steps, 267147 epochs 
episode 42389: 40104.89910566177 total reward, 85 steps, 267232 epochs 
episode 42390: -10581.38973076427 total reward, 49 steps, 267281 epochs 
episode 42391: 6748.898241550885 total reward, 42 steps, 267323 epochs 
episode 42392: 8865.72652110058 total reward, 55 steps, 267378 epochs 
episode 42393: 34651.615174246195 total reward, 18 steps, 267396 epochs 
episode 42394: -11185.107575995615 total reward, 33 steps, 267429 epochs 
episode 42395: 56172.89544018846 total reward, 80 steps, 267509 epochs 
episode 42396: -1574.1553756555295 total reward, 97 steps, 267606 epochs 
episode 42397: 33336.00617803152 total reward, 10 steps, 267616 epochs 
episode 42398: 35388.45331151697 total reward, 28 steps, 267644 epochs 
episode 42399: 31026.99325809259 total reward, 1 steps, 267645 epochs 
episode 42400: 46014.24448573568 total reward, 23 steps, 267668 epochs 
episode 42401: 36725.19020134822 total reward, 54 steps, 267722 epochs 
episode 42402: 31975.701024634665 total reward, 3 steps, 267725 epochs 
episode 42403: 38070.9835762601 total reward, 30 steps, 267755 epochs 
episode 42404: 40988.63801541117 total reward, 44 steps, 267799 epochs 
episode 42405: -18373.56408696797 total reward, 95 steps, 267894 epochs 
episode 42406: -8981.58124473994 total reward, 36 steps, 267930 epochs 
episode 42407: 31992.394913384043 total reward, 4 steps, 267934 epochs 
episode 42408: -9038.611393658242 total reward, 28 steps, 267962 epochs 
episode 42409: -4823.888238324622 total reward, 56 steps, 268018 epochs 
episode 42410: 37507.349054143575 total reward, 33 steps, 268051 epochs 
episode 42411: -19409.470309132383 total reward, 86 steps, 268137 epochs 
episode 42412: -7337.708122544242 total reward, 42 steps, 268179 epochs 
episode 42413: -8885.28979182638 total reward, 40 steps, 268219 epochs 
episode 42414: 39765.981319098006 total reward, 39 steps, 268258 epochs 
episode 42415: 33297.8960465102 total reward, 17 steps, 268275 epochs 
episode 42416: -2223.600627190926 total reward, 67 steps, 268342 epochs 
episode 42417: -15797.691738459675 total reward, 69 steps, 268411 epochs 
episode 42418: -33339.74037701486 total reward, 72 steps, 268483 epochs 
episode 42419: 32559.409302498658 total reward, 4 steps, 268487 epochs 
episode 42420: -10134.046870139135 total reward, 23 steps, 268510 epochs 
episode 42421: 39255.62134634775 total reward, 63 steps, 268573 epochs 
episode 42422: 2099.7407502302485 total reward, 83 steps, 268656 epochs 
episode 42423: -10192.424789088873 total reward, 41 steps, 268697 epochs 
episode 42424: -10899.974193488408 total reward, 77 steps, 268774 epochs 
episode 42425: -9774.491697754082 total reward, 45 steps, 268819 epochs 
episode 42426: 1944.0357817828299 total reward, 83 steps, 268902 epochs 
episode 42427: 39913.54769295591 total reward, 55 steps, 268957 epochs 
episode 42428: -25213.140575188907 total reward, 85 steps, 269042 epochs 
episode 42429: -17625.304786735316 total reward, 83 steps, 269125 epochs 
episode 42430: 31185.141560592565 total reward, 2 steps, 269127 epochs 
episode 42431: 37771.91567637748 total reward, 41 steps, 269168 epochs 
episode 42432: -1967.3665509494774 total reward, 39 steps, 269207 epochs 
episode 42433: 35049.7613317304 total reward, 28 steps, 269235 epochs 
episode 42434: 5159.660557956484 total reward, 72 steps, 269307 epochs 
episode 42435: 32782.212147360784 total reward, 7 steps, 269314 epochs 
episode 42436: -23424.985975037886 total reward, 95 steps, 269409 epochs 
episode 42437: 32911.620917907385 total reward, 10 steps, 269419 epochs 
episode 42438: 35231.594903998965 total reward, 24 steps, 269443 epochs 
episode 42439: -9011.52043870802 total reward, 44 steps, 269487 epochs 
episode 42440: 38522.059129364054 total reward, 33 steps, 269520 epochs 
episode 42441: -11222.347294504001 total reward, 71 steps, 269591 epochs 
episode 42442: -63.867069027098296 total reward, 61 steps, 269652 epochs 
episode 42443: 33574.9917491252 total reward, 9 steps, 269661 epochs 
episode 42444: -8813.165555421472 total reward, 32 steps, 269693 epochs 
episode 42445: -11001.808514412976 total reward, 52 steps, 269745 epochs 
